,168_wt_1 (GSE66893)_l,168_Dhfq_1 (GSE66893)_l,168_wt_2 (GSE66893)_l,168_Dhfq_2 (GSE66893)_l,168_wt_1 (GSE66893)_r,168_wt_2 (GSE66893)_r,168_Dhfq_1 (GSE66893)_r,168_Dhfq_2 (GSE66893)_r,Bs_WT_rep1 (GSE73315),Bs_WT_rep2 (GSE73315),Bs_WT_rep3 (GSE73315),Bs_ylbM_rep1 (GSE73315),Bs_ylbM_rep2 (GSE73315),Bs_ywlC_rep1 (GSE73315),Bs_ywlC_rep2 (GSE73315),BS_KS400_1 (GSE45824),BS_WT_1 (GSE45824),BS_KS696_1 (GSE45824),BS_WT_2 (GSE45824),BS_KS696_2 (GSE45824),BS_WT_3 (GSE45824),BS_KS400_2 (GSE45824),B. subtilis 168 Day 1 (GSE94788),B. subtilis 168 Day 4 (GSE94788),B. subtilis YK240 Day 1 (GSE94788),B. subtilis YK240 Day 4 (GSE94788),B. subtilis YK240 Day 3 (GSE94788),B. subtilis PG479 Day 4 (GSE61757),B. subtilis 168 Day 1 (GSE61757),B. subtilis PG479 Day 5 (GSE61757),B. subtilis 168 Day 4 (GSE61757),B. subtilis PG479 Day 3 (GSE61757),168_wt_1 (GSE66892),168_wt_2 (GSE66892),168_Dhfq_1 (GSE66892),168_Dhfq_2 (GSE66892),168_wt_1 (GSE66891),168_Dhfq_1 (GSE66891),168_wt_2 (GSE66891),168_Dhfq_2 (GSE66891)
BSU40380,12.588,12.583,12.382,12.157,9.9858,9.9875,10.0223,9.8726,11.9119,11.9482,11.6045,12.3815,12.1691,12.0528,11.9696,13.39866126,14.02558179,13.4952927,13.860866699999999,13.49326112,13.87359446,13.4310177,13.67416284,13.85858434,13.51591453,13.53507597,13.54928328,13.73012045,13.67416284,13.49005639,13.85858434,13.58198522,9.9858,9.9875,10.0223,9.8726,12.588,12.583,12.382,12.157
BSU40390,12.627,12.545,12.3,11.831,10.128,10.19,10.2805,10.0807,12.123,11.956,11.8044,12.3003,12.2203,11.9638,11.8553,13.84985877,14.19162858,13.84137722,14.00192242,13.78471009,13.99047364,13.77307312,13.16583317,13.19176081,13.29936409,13.12336427,12.86126962,13.16583317,13.16583317,13.0352806,13.19176081,13.33074792,10.128,10.19,10.2805,10.0807,12.627,12.545,12.3,11.831
BSU40400,12.376,12.270999999999999,12.269,11.763,10.1441,10.0175,10.1888,9.9522,12.3681,12.0543,12.1964,12.3522,12.23,12.1856,11.7536,13.4687815,13.71026928,13.54551211,13.71462663,13.49748739,13.78586382,13.46337996,13.42259843,13.45768035,13.34863638,13.386885099999999,13.36036889,13.62765084,13.42259843,13.22637064,13.45768035,13.39774329,10.1441,10.0175,10.1888,9.9522,12.376,12.270999999999999,12.269,11.763
BSU40410,12.575999999999999,12.450999999999999,12.582,12.069,9.9508,9.9499,10.0686,9.8462,12.5989,12.165,12.4108,12.6629,12.6802,11.8911,12.2343,13.16925589,13.39890525,13.05173777,13.385865099999998,13.17850171,13.48602237,13.03954156,12.77443686,12.78335523,12.70033881,12.58915914,12.74620383,12.70368195,12.77443686,12.55352567,12.78335523,12.64144613,9.9508,9.9499,10.0686,9.8462,12.575999999999999,12.450999999999999,12.582,12.069
BSU40420,13.355,13.142999999999999,12.562999999999999,12.845,8.4186,8.5196,8.5187,8.5365,13.2949,14.2188,13.8453,13.0571,13.0498,15.669,11.8059,14.317689600000001,14.44937595,14.07844345,14.354580100000002,14.10972839,14.49465405,14.39365003,14.70734089,14.93658548,14.399286499999999,14.10319992,14.62143114,14.01897034,14.70734089,14.08198122,14.93658548,13.82790929,8.4186,8.5196,8.5187,8.5365,13.355,13.142999999999999,12.562999999999999,12.845
BSU40430,7.73,7.81,7.683,6.973,7.7321,7.6738,7.8003,7.7748,8.3427,7.8671,8.059,7.6094,7.6377,8.5524,8.4073,9.134515921,8.97410009,9.448009537999999,9.174798249,9.474785475,9.197363132000001,9.23446746,8.081602927,7.866895191,7.329288772999999,8.630083719,7.419977587999999,8.165748537999999,8.081602927,8.21279643,7.866895191,8.330977884,7.7321,7.6738,7.8003,7.7748,7.73,7.81,7.683,6.973
BSU40440,12.232999999999999,11.890999999999998,11.353,11.091,9.8822,9.6966,9.8333,9.6393,12.289000000000001,12.0784,12.3256,12.1019,12.2448,10.860999999999999,11.0657,13.12398881,13.81436096,13.33122448,13.57607323,13.42496878,13.80013491,13.3127304,13.77227515,13.91190007,13.71048092,13.38106116,13.779542800000002,13.45469632,13.77227515,13.36728009,13.91190007,13.37859371,9.8822,9.6966,9.8333,9.6393,12.232999999999999,11.890999999999998,11.353,11.091
BSU40450,6.475,6.568,6.528,6.547999999999999,8.2751,7.5062,8.9492,7.9286,9.3822,9.8087,8.6638,7.8719,8.4385,7.4075,8.0756,8.464644001,9.041104358,8.919257056000001,9.227962165,8.445420036,9.128049934,8.644766167,8.935953553,8.823716787999999,7.6160976179999995,7.788138543,7.774395371000001,8.118213289,8.935953553,7.680193725,8.823716787999999,8.928315732,8.2751,7.5062,8.9492,7.9286,6.475,6.568,6.528,6.547999999999999
BSU40460,7.617000000000001,7.61,6.564,6.968,7.7964,7.9222,7.6638,7.3554,9.7704,10.4699,9.2994,8.501,8.7769,7.167000000000001,7.8786,8.559634836,8.90629463,8.871463374,9.121571739,8.739118612999999,8.557736112999999,8.641263654,7.157394602,7.020758689,7.25609513,6.63395047,6.796082222999999,6.42816685,7.157394602,6.609066679,7.020758689,6.117410763,7.7964,7.9222,7.6638,7.3554,7.617000000000001,7.61,6.564,6.968
BSU40470,12.142999999999999,12.138,11.805,11.402000000000001,11.2126,11.257,11.0177,10.8487,12.674000000000001,12.8256,13.1117,12.9105,12.8819,12.1483,12.5168,13.18428653,13.06566809,12.83381175,12.99877874,12.99603359,13.09725538,12.97173864,13.75109884,13.88068832,13.81036831,13.96117321,14.00088366,13.68779703,13.75109884,14.26876864,13.88068832,13.8727467,11.2126,11.257,11.0177,10.8487,12.142999999999999,12.138,11.805,11.402000000000001
BSU40480,11.982999999999999,11.923,11.635,11.377,10.985999999999999,10.997,10.6949,10.547,12.6722,12.7373,13.0064,12.6655,12.7581,12.0742,12.1597,12.51202368,12.68759028,12.31806392,12.51202368,12.22603875,12.74366855,12.56078916,12.71896794,12.71587247,12.87532371,12.65823169,12.89231187,12.35740772,12.71896794,12.89738103,12.71587247,12.53883578,10.985999999999999,10.997,10.6949,10.547,11.982999999999999,11.923,11.635,11.377
BSU40490,10.043,9.863,8.999,8.775,7.7335,7.8884,8.0076,7.7149,10.1862,10.4893,10.675999999999998,10.3657,10.1478,9.336,9.2068,10.34743989,10.80318598,9.978009735,10.72649389,10.00852475,10.75185089,10.46509997,11.77251023,11.5935705,11.84608657,11.62476653,12.02851397,11.27427248,11.77251023,11.91103751,11.5935705,11.48454899,7.7335,7.8884,8.0076,7.7149,10.043,9.863,8.999,8.775
BSU40500,14.110999999999999,14.052,14.168,14.094000000000001,12.3751,12.2054,12.2486,12.1839,14.1185,13.8567,14.2119,14.1391,13.9766,14.136,14.1117,15.58868153,15.87135594,15.53868073,15.79490412,15.54486073,15.87959579,15.63134227,12.15261825,12.130736800000001,11.89532555,11.57011758,11.85005492,11.642905800000001,12.15261825,11.54712355,12.130736800000001,11.430741099999999,12.3751,12.2054,12.2486,12.1839,14.110999999999999,14.052,14.168,14.094000000000001
BSU40510,12.719000000000001,12.440999999999999,11.165999999999999,11.575999999999999,9.8432,9.7805,9.8548,9.5967,11.2413,10.6432,10.8862,12.1041,12.0465,12.0332,11.4921,13.3616698,13.97608908,13.04168038,13.89708427,13.01589054,13.88979019,13.39236623,14.23627982,14.25929638,14.01830503,13.72883769,14.13303213,13.19834868,14.23627982,13.38415254,14.25929638,13.07963338,9.8432,9.7805,9.8548,9.5967,12.719000000000001,12.440999999999999,11.165999999999999,11.575999999999999
BSU40520,12.811,12.469000000000001,11.277000000000001,11.549000000000001,9.5616,9.3659,9.3753,9.3796,10.7323,10.2687,10.5678,12.232000000000001,12.1019,11.151,11.5459,12.24639505,13.10709527,12.02781126,12.99823781,12.00617033,13.02129805,12.37593535,14.03571396,14.22310062,13.9525255,13.58607606,13.95938673,13.0077305,14.03571396,13.30136774,14.22310062,13.09855221,9.5616,9.3659,9.3753,9.3796,12.811,12.469000000000001,11.277000000000001,11.549000000000001
BSU40530,6.9510000000000005,6.891,7.071000000000001,6.888999999999999,6.9676,6.8387,7.0335,6.9633,8.4459,8.1979,7.8432,7.8839,8.0147,7.343999999999999,7.2844,6.608716133,6.89671493,6.847550424,6.9048613979999995,6.667113709,6.903531359,6.7768914239999996,6.358717112000001,6.614578881,6.104458891,6.247476992999999,6.478109741,6.168181134,6.358717112000001,6.064806972,6.614578881,5.9376275110000005,6.9676,6.8387,7.0335,6.9633,6.9510000000000005,6.891,7.071000000000001,6.888999999999999
BSU40540,10.524000000000001,10.502,10.370999999999999,9.408999999999999,9.2665,9.0843,9.4842,9.642000000000001,10.949000000000002,10.9212,10.7286,10.2357,10.3281,9.7704,10.0859,11.4983814,11.71418898,11.71191277,11.63674883,11.732671400000001,11.77359356,11.63885997,11.42959283,11.56776149,11.88819227,11.1377142,11.81213648,10.9127198,11.42959283,11.0415895,11.56776149,10.74778482,9.2665,9.0843,9.4842,9.642000000000001,10.524000000000001,10.502,10.370999999999999,9.408999999999999
BSU40550,14.248,14.402999999999999,14.83,14.459000000000001,11.7209,11.8472,11.9856,11.9692,14.7896,14.6859,14.7099,14.3851,14.4082,14.1088,14.7667,15.45755616,15.510575400000002,15.510575400000002,15.60841182,15.5739189,15.54813738,15.37593706,15.28644637,15.447872199999997,15.13673138,15.32090419,15.17173066,15.70957716,15.28644637,15.52458054,15.447872199999997,16.05426912,11.7209,11.8472,11.9856,11.9692,14.248,14.402999999999999,14.83,14.459000000000001
BSU40560,8.948,8.814,8.287,8.277999999999999,7.9226,7.7588,7.9413,7.8085,10.0693,9.9561,9.0505,8.9076,9.0684,8.2928,8.5918,10.74620754,11.67537178,10.73742124,11.4432904,10.68751824,11.77905566,10.84195054,10.63985066,10.5119454,10.63251106,10.20165385,10.54975796,9.762660189,10.63985066,9.821937561,10.5119454,9.730133969,7.9226,7.7588,7.9413,7.8085,8.948,8.814,8.287,8.277999999999999
BSU40570,6.537000000000001,6.551,6.34,6.064,6.9176,6.8848,7.1466,6.9264,7.2853,7.2829999999999995,7.2012,6.9318,6.8612,7.4270000000000005,7.6426,6.752642206,6.867668728,6.867668728,7.1540832729999995,6.657377359,7.209669169,6.867668728,9.59440713,9.548848976,7.248053275,6.197740822999999,7.67192502,6.857438925,9.59440713,7.100408569,9.548848976,9.485312774,6.9176,6.8848,7.1466,6.9264,6.537000000000001,6.551,6.34,6.064
BSU40580,14.052,14.110999999999999,14.032,13.974,7.6835,7.8872,7.5268,7.5529,14.556,14.8538,14.8256,14.5338,14.5232,13.6349,13.8206,14.39775373,13.99078161,14.07505727,14.21950349,13.87566627,13.97879939,14.18646611,14.349018599999999,14.34636953,14.79997247,14.18864042,14.76155013,14.04795087,14.349018599999999,14.73276981,14.34636953,14.38737851,7.6835,7.8872,7.5268,7.5529,14.052,14.110999999999999,14.032,13.974
BSU40590,12.103,11.970999999999998,11.91,12.286,7.4656,7.752000000000001,7.5811,7.6146,12.5331,11.3239,12.2544,12.8868,12.9304,11.7151,11.8129,9.491363387,9.852710765,9.462451186000001,9.934342986,8.888008327,10.01070509,9.665520259,12.41602478,12.47192183,12.93388154,11.86649661,12.99290442,11.601062800000001,12.41602478,12.23260874,12.47192183,11.98806132,7.4656,7.752000000000001,7.5811,7.6146,12.103,11.970999999999998,11.91,12.286
BSU40600,11.890999999999998,11.707,11.67,12.225999999999999,6.8774,7.0932,6.8077,6.9717,12.1401,10.875,11.6983,12.3753,12.452,10.7216,11.2309,9.56092246,10.21074937,9.401066561,10.75412588,9.120299932,10.38597919,9.832987517000001,11.15985567,11.22349946,11.66224906,10.56986853,11.75720334,10.12124923,11.15985567,10.77124384,11.22349946,10.53282666,6.8774,7.0932,6.8077,6.9717,11.890999999999998,11.707,11.67,12.225999999999999
BSU40610,11.748,11.489,11.661,12.017000000000001,7.0878,6.9212,6.9152,7.0059,12.1309,10.735,11.6805,12.3474,12.4352,10.4689,10.8813,9.718936294,10.18651845,8.925744251,10.15892932,8.983534203,10.29080697,9.467312275,11.503182699999998,11.66337766,11.90565247,10.9810336,12.11775365,10.39420616,11.503182699999998,11.19964732,11.66337766,10.887055199999999,7.0878,6.9212,6.9152,7.0059,11.748,11.489,11.661,12.017000000000001
BSU40620,12.009,12.061,12.324000000000002,12.665999999999999,7.2205,7.6462,7.3454,7.2992,12.606,11.2876,12.0784,12.6286,12.6212,11.5048,11.294,11.627736500000001,11.752937,11.17989713,11.9549383,11.03482536,11.80985823,11.49817929,12.16562387,12.17468991,12.5665211,11.62344144,12.54077263,11.00563396,12.16562387,11.68975198,12.17468991,11.36861434,7.2205,7.6462,7.3454,7.2992,12.009,12.061,12.324000000000002,12.665999999999999
BSU40630,8.13,8.165,8.767000000000001,8.423,9.0917,9.0755,9.1429,9.1429,9.9216,9.4928,9.8662,9.1891,9.2941,9.0725,9.3896,9.632957115,9.262371288999999,9.864406735,9.667870087,9.878016729,9.768414851000001,9.699042026,8.656878641,8.788113168999999,8.763257576,9.149390897,8.966271843,8.988723355,8.656878641,8.797768012,8.788113168999999,8.82860693,9.0917,9.0755,9.1429,9.1429,8.13,8.165,8.767000000000001,8.423
BSU40640,8.254,8.263,8.552,8.197000000000001,8.9586,8.9012,9.0621,9.1619,9.9157,9.5853,9.9216,9.1347,9.0231,9.1015,9.6128,10.56095388,10.30558635,10.47471711,10.18128293,10.79245276,10.02977634,10.32206779,8.949656666000001,8.98198268,9.175510824,9.317269452,9.212945097,9.247503442000001,8.949656666000001,8.919038845,8.98198268,9.29381814,8.9586,8.9012,9.0621,9.1619,8.254,8.263,8.552,8.197000000000001
BSU40650,10.749,10.637,11.368,10.785,7.5282,7.4112,7.3316,7.3794,11.5064,11.6458,11.8119,10.8762,10.927,9.6568,10.3358,12.21104003,12.35407144,12.30451308,12.35829745,12.403502099999999,12.36100572,12.27052896,11.74014664,11.99661982,11.8806425,12.15568612,12.174830499999999,11.79202269,11.74014664,11.80906244,11.99661982,11.85403788,7.5282,7.4112,7.3316,7.3794,10.749,10.637,11.368,10.785
BSU40660,8.77,8.816,8.346,9.06,8.6688,8.6847,8.5443,8.6086,8.4869,8.9286,9.3852,10.6227,10.7436,10.5798,10.6578,9.740087932,10.08145574,9.548311728,9.969462446,9.677689546,9.936548058,9.783952433,9.205873497999999,9.418281746,9.085029965,9.35895099,9.292816422000001,9.320736453,9.205873497999999,9.551845332000001,9.418281746,8.730805424,8.6688,8.6847,8.5443,8.6086,8.77,8.816,8.346,9.06
BSU40670,9.41,9.201,8.74,8.208,7.3207,7.0534,6.957999999999999,7.2408,8.9861,8.7382,9.2352,9.4999,9.506,7.9572,8.8573,11.21843494,11.044493899999999,11.03028017,10.98130503,11.07416114,11.04497736,10.99080329,10.23058822,10.34955148,10.38178499,10.37916398,10.43604258,9.811149513,10.23058822,10.29675665,10.34955148,9.763809525,7.3207,7.0534,6.957999999999999,7.2408,9.41,9.201,8.74,8.208
BSU40680,9.42,9.325,9.363999999999999,9.11,6.9233,6.916,6.9115,7.0263,9.5425,8.9226,9.5911,9.4694,9.2927,8.2967,8.6072,10.72786703,10.32038159,10.72786703,10.57296549,10.75936992,10.56135614,10.72786703,10.34844415,10.46931319,10.5040399,10.60173704,10.46738429,9.894541103,10.34844415,10.34389653,10.46931319,10.02403082,6.9233,6.916,6.9115,7.0263,9.42,9.325,9.363999999999999,9.11
BSU40690,10.25,10.236,9.842,9.6,7.3902,7.3673,7.4841,7.4286,9.9248,9.7837,9.9898,9.637,9.6238,8.2644,8.8049,10.86850763,10.9788274,10.70751647,10.88346613,10.47531461,10.82589576,10.83938091,10.87222121,10.96330752,10.91009495,10.83939623,10.60196758,9.860539281,10.87222121,10.40932378,10.96330752,10.01081609,7.3902,7.3673,7.4841,7.4286,10.25,10.236,9.842,9.6
BSU40700,9.677,9.783,10.052999999999999,9.275,9.222999999999999,9.2112,9.31,9.394,10.0485,9.7023,10.0878,9.9525,9.9596,9.6383,10.0206,10.78653697,10.66861068,10.80817361,10.698573,10.79385121,10.69400988,10.63563999,11.12959406,11.26171871,11.06230933,11.42447359,11.19876032,11.32537245,11.12959406,11.34744509,11.26171871,11.42586858,9.222999999999999,9.2112,9.31,9.394,9.677,9.783,10.052999999999999,9.275
BSU40710,10.125,10.270999999999999,10.865,10.086,9.0627,9.1038,9.0652,9.1514,10.3781,9.7947,10.0353,10.1404,10.0899,9.9033,10.4339,11.1957159,11.23691782,11.10571403,11.28058852,11.305971699999999,11.62564596,10.94138343,10.49024744,10.75669597,10.525270599999999,10.77638096,10.66240662,10.75669597,10.49024744,10.73737262,10.75669597,10.95942314,9.0627,9.1038,9.0652,9.1514,10.125,10.270999999999999,10.865,10.086
BSU40720,9.443,9.469,9.232000000000001,8.585,7.4231,7.4952,7.3769,7.4855,8.648,8.5196,8.8696,8.8865,8.8454,8.0765,8.3495,11.32208913,11.40924742,11.12405751,11.46435176,11.10797658,11.4469238,11.32208913,10.30001607,10.84922815,10.61645532,10.511573599999998,10.55001985,9.888939553,10.30001607,10.30107125,10.84922815,9.713459437000001,7.4231,7.4952,7.3769,7.4855,9.443,9.469,9.232000000000001,8.585
BSU40730,8.882,8.87,8.494,7.932,7.0734,7.0398,6.9533,7.0876,7.8786,7.7923,8.2574,8.4186,8.4145,7.6857,8.1247,9.31860428,9.083162663,9.155672366000001,9.446260392000001,9.495215611,9.595607195,9.288070442999999,9.305089598,9.814490114,9.579551305,9.347149994,9.599661396,8.84183711,9.305089598,9.205873497999999,9.814490114,8.515450273999999,7.0734,7.0398,6.9533,7.0876,8.882,8.87,8.494,7.932
BSU40740,7.957999999999999,7.832000000000001,7.499,7.567,7.2418,7.215,7.2281,7.3516,8.3579,7.856,8.2387,8.1619,8.2659,8.4316,8.6041,7.304812781,7.304812781,7.183272326,7.38435289,7.304812781,7.300628088,7.394824545,7.854962177000001,7.982361555,8.215414789,7.531385262000001,8.037516704,8.043811162999999,7.854962177000001,7.964088094,7.982361555,8.084472205,7.2418,7.215,7.2281,7.3516,7.957999999999999,7.832000000000001,7.499,7.567
BSU40750,10.366,10.472999999999999,10.503,9.999,9.5843,9.4934,9.6034,9.6751,10.517000000000001,9.9865,10.183,10.1591,10.0462,10.2965,10.4528,11.03477386,11.16545061,10.8795127,11.21959037,11.06293662,11.08164962,11.10855987,9.963243737,9.957715658,9.944712946000001,9.895892632,9.846061248,9.990117482,9.963243737,9.777271643999999,9.957715658,9.878919974,9.5843,9.4934,9.6034,9.6751,10.366,10.472999999999999,10.503,9.999
BSU40760,9.67,10.025,10.12,9.318,8.8677,9.0913,9.0586,9.4139,10.0759,9.3189,9.9033,9.6765,9.6596,9.8141,10.17,9.255541544,9.164902122,9.255541544,9.406385622,9.286391648,9.173471081,9.307948696,10.48912288,10.6531784,10.53780689,10.36014451,10.38898945,10.583419000000001,10.48912288,10.31827294,10.6531784,10.42557107,8.8677,9.0913,9.0586,9.4139,9.67,10.025,10.12,9.318
BSU40770,10.949000000000002,10.969000000000001,10.905999999999999,10.429,9.1629,9.1936,9.0843,9.2328,10.7923,10.4577,10.7826,10.9112,10.8919,10.5582,11.3216,10.95101596,10.70830782,10.90279888,10.76150274,10.87609235,10.65234283,10.7565166,11.43275758,11.66053343,11.63645651,11.83978584,11.65051986,11.32550772,11.43275758,11.54672726,11.66053343,11.44838789,9.1629,9.1936,9.0843,9.2328,10.949000000000002,10.969000000000001,10.905999999999999,10.429
BSU40780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.66860234,13.18839943,13.68626196,13.13089274,13.15078519,12.80735493,13.34486377,10.587490800000001,10.57236988,10.75669597,10.7118772,10.25309081,10.67664956,10.587490800000001,10.41888767,10.57236988,10.34693509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSU40790,9.096,9.059,8.96,8.48,8.7687,8.2081,7.8204,8.1139,9.215,9.0921,9.4654,9.2489,8.6942,9.16,9.6519,9.922291397,9.778570089,9.589956159,9.973603159,9.482404751,9.755727018,9.365741427,10.15095487,10.23109903,10.13655772,10.14662671,10.17177207,10.28666234,10.15095487,10.10396128,10.23109903,10.22610434,8.7687,8.2081,7.8204,8.1139,9.096,9.059,8.96,8.48
BSU40800,7.582000000000001,7.73,8.596,7.82,7.0436,7.0864,6.9502,6.8201,8.5966,8.2058,8.4999,8.1224,8.0805,7.4148,8.1198,7.453011654,7.356703293,7.575976538,7.583234322000001,7.639394006,7.575976538,7.458278407999999,5.01025904,5.152586037,5.05931883,5.37889432,5.125707333,5.735281732000001,5.01025904,5.383961579,5.152586037,5.5598332070000005,7.0436,7.0864,6.9502,6.8201,7.582000000000001,7.73,8.596,7.82
BSU40810,7.377999999999999,7.515,8.141,7.553,6.9647,7.0656,7.0331,7.0172,8.2558,7.5912,8.1872,8.004,7.9373,7.6832,8.0606,6.743127695,6.743127695,6.680069464,6.612031595,6.769006351,6.743127695,6.647074604,6.923740379,7.41391114,6.780404399,7.765764524,7.4164883360000005,7.927722359,6.923740379,7.366061193999999,7.41391114,7.76064958,6.9647,7.0656,7.0331,7.0172,7.377999999999999,7.515,8.141,7.553
